City,Year,Month,Visits,Sales_UAH,Promo_Sales_UAH,Client_GRP,Client_OTS,Client_Ad_Budget_UAH,Client_Ad_Events,Client_Insertions,Competitor_GRP,Competitor_OTS,Competitor_Ad_Budget_UAH,Competitor_Ad_Events,Competitor_Insertions,Epicentr_GRP,Epicentr_OTS,Epicentr_Ad_Budget_UAH,Epicentr_Insertions,Fora_GRP,Fora_OTS,Fora_Ad_Budget_UAH,Fora_Insertions,Silpo_GRP,Silpo_OTS,Silpo_Ad_Budget_UAH,Silpo_Insertions,Varus_GRP,Varus_OTS,Varus_Ad_Budget_UAH,Varus_Insertions,Velmart_GRP,Velmart_OTS,Velmart_Ad_Budget_UAH,Velmart_Insertions,Auchan_GRP,Auchan_OTS,Auchan_Ad_Budget_UAH,Auchan_Insertions,Ekomarket_GRP,Ekomarket_OTS,Ekomarket_Ad_Budget_UAH,Ekomarket_Insertions,Novus_GRP,Novus_OTS,Novus_Ad_Budget_UAH,Novus_Insertions,Le Silpo_GRP,Le Silpo_OTS,Le Silpo_Ad_Budget_UAH,Le Silpo_Insertions,Atb_GRP,Atb_OTS,Atb_Ad_Budget_UAH,Atb_Insertions,Fozzy_GRP,Fozzy_OTS,Fozzy_Ad_Budget_UAH,Fozzy_Insertions
Chernivtsi,2024,12,37757,104032771.09,26874619.03,0.0,0.0,0.0,0.0,0.0,102.99,355.0,223000.0,31.0,31.0,10.280000000000001,58.0,35550.0,5.0,0.0,0.0,0.0,0.0,11.11,20.0,47550.0,7.0,0.0,0.0,0.0,0.0,32.27,149.0,72950.0,10.0,20.56,37.0,13850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.77,91.0,53100.0,7.0,0.0,0.0,0.0,0.0
Chernivtsi,2025,1,27143,58359556.589999996,8825899.73,0.0,0.0,0.0,0.0,0.0,210.14,377.0,238400.0,30.0,39.0,28.04,50.0,35550.0,5.0,0.0,0.0,0.0,0.0,19.62,35.0,30000.0,5.0,0.0,0.0,0.0,0.0,102.99,185.0,95050.0,14.0,0.0,0.0,18800.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.49,107.0,59000.0,10.0,0.0,0.0,0.0,0.0
Chernivtsi,2025,2,25937,55653812.0,8803798.94,2.78,5.0,6000.0,1.0,1.0,281.01,506.0,385800.0,53.0,65.0,23.1,42.0,33700.0,5.0,0.0,0.0,0.0,0.0,61.83,111.0,91300.0,16.0,0.0,0.0,0.0,0.0,123.47999999999999,222.0,153000.0,24.0,0.0,0.0,24800.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.60000000000001,131.0,83000.0,14.0,0.0,0.0,0.0,0.0
Chernivtsi,2025,3,2455,6171462.239999999,979290.0,2.78,5.0,7100.0,1.0,1.0,303.7,547.0,441100.0,56.0,66.0,36.7,67.0,44850.0,6.0,0.0,0.0,0.0,0.0,61.44,110.0,115950.0,18.0,0.0,0.0,0.0,0.0,153.73,276.0,172200.0,25.0,2.22,4.0,34100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61,90.0,74000.0,10.0,0.0,0.0,0.0,0.0
Dnipro,2023,1,63927,135059922.04,14950224.08,0.0,0.0,0.0,0.0,0.0,218.46,2186.0,1067800.0,109.0,110.0,3.9699999999999998,40.0,18900.0,2.0,0.0,0.0,0.0,0.0,84.64,845.0,408400.0,42.0,102.24,1023.0,508800.0,51.0,0.0,0.0,0.0,0.0,11.8,118.0,63750.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04,112.0,39600.0,6.0,0.0,0.0,0.0,0.0,4.77,48.0,28350.0,2.0
Dnipro,2023,2,61029,125057614.81,16882489.47,0.0,0.0,0.0,0.0,0.0,205.97,2032.0,1049000.0,108.0,109.0,15.58,157.0,94500.0,10.0,0.0,0.0,0.0,0.0,76.42,763.0,362750.0,38.0,88.84,858.0,473650.0,47.0,0.0,0.0,0.0,0.0,4.8,48.0,34650.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.559999999999999,158.0,55100.0,8.0,0.0,0.0,0.0,0.0,4.77,48.0,28350.0,2.0
Dnipro,2023,3,68359,143438654.61,22606179.15,0.0,0.0,0.0,0.0,0.0,239.07,2364.0,1686300.0,158.0,159.0,19.25,194.0,115400.0,12.0,0.0,0.0,0.0,0.0,78.46000000000001,783.0,581100.0,56.0,97.53,944.0,772000.0,66.0,0.0,0.0,0.0,0.0,9.0,90.0,53800.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06,305.0,135600.0,17.0,0.0,0.0,0.0,0.0,4.77,48.0,28400.0,2.0
Dnipro,2023,4,73319,156564545.15,24476733.25,0.0,0.0,0.0,0.0,0.0,161.59,1619.0,2275400.0,116.0,157.0,11.41,115.0,68700.0,7.0,0.0,0.0,0.0,0.0,64.66,645.0,1489500.0,97.0,59.03,591.0,564500.0,38.0,0.0,0.0,0.0,0.0,7.9,79.0,46600.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.819999999999999,161.0,75200.0,9.0,0.0,0.0,0.0,0.0,2.77,28.0,30900.0,1.0
Dnipro,2023,5,68746,161471897.37,26449555.49,0.0,0.0,0.0,0.0,0.0,178.56,1792.0,2054500.0,121.0,162.0,7.140000000000001,72.0,39100.0,4.0,0.0,0.0,0.0,0.0,62.88,630.0,1298100.0,90.0,71.83,718.0,551300.0,48.0,0.0,0.0,0.0,0.0,1.1,11.0,18100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.309999999999995,338.0,137300.0,17.0,2.3,23.0,10600.0,1.0,0.0,0.0,0.0,0.0
Dnipro,2023,6,75054,168232336.33,32485000.59,0.0,0.0,0.0,0.0,0.0,90.01,902.0,1021950.0,44.0,86.0,1.58,16.0,9500.0,1.0,0.0,0.0,0.0,0.0,38.51,384.0,746200.0,57.0,32.93,330.0,150300.0,16.0,0.0,0.0,0.0,0.0,1.1,11.0,18100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.889999999999999,161.0,51500.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46350.0,3.0
Dnipro,2023,7,77347,170929615.71,28860637.76,0.0,0.0,0.0,0.0,0.0,65.81,661.0,583300.0,33.0,55.0,11.89,120.0,54600.0,6.0,0.0,0.0,0.0,0.0,20.04,201.0,367900.0,31.0,24.759999999999998,248.0,104500.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,92.0,25400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30900.0,2.0
Dnipro,2023,8,72187,157180312.32,24095353.17,0.0,0.0,0.0,0.0,0.0,144.1,1446.0,1145900.0,66.0,98.0,13.42,135.0,64100.0,7.0,0.0,0.0,0.0,0.0,60.16,602.0,765400.0,59.0,47.33,474.0,197700.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.419999999999998,207.0,68900.0,9.0,0.0,0.0,0.0,0.0,2.77,28.0,49800.0,3.0
Dnipro,2023,9,74287,162038980.6,32471284.52,0.0,0.0,0.0,0.0,0.0,76.47999999999999,770.0,800900.0,37.0,67.0,8.459999999999999,86.0,39200.0,4.0,0.0,0.0,0.0,0.0,29.54,296.0,600100.0,45.0,18.72,188.0,87000.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.759999999999998,200.0,74600.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnipro,2023,10,70074,151113672.68,23903726.7,0.0,0.0,0.0,0.0,0.0,71.97,725.0,1083300.0,88.0,111.0,8.58,87.0,78550.0,8.0,0.0,0.0,0.0,0.0,24.5,245.0,619500.0,59.0,17.59,177.0,208350.0,23.0,0.0,0.0,0.0,0.0,0.9,9.0,19650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,207.0,141800.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15450.0,1.0
Dnipro,2023,11,64435,143172924.06,24184647.15,0.0,0.0,0.0,0.0,0.0,78.06,788.0,1719000.0,130.0,169.0,6.199999999999999,63.0,105400.0,11.0,0.0,0.0,0.0,0.0,35.96,362.0,970500.0,85.0,16.22,163.0,497950.0,55.0,0.0,0.0,0.0,0.0,1.6,16.0,10200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,184.0,119500.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15450.0,1.0
Dnipro,2023,12,90939,239965158.19,65342223.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770350.0,93.0,93.0,0.0,0.0,85050.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,216700.0,29.0,0.0,0.0,419550.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39600.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9450.0,1.0
Dnipro,2024,1,58260,122284276.83,17803094.89,0.0,0.0,0.0,0.0,0.0,218.46,2186.0,1067800.0,109.0,110.0,3.9699999999999998,40.0,18900.0,2.0,0.0,0.0,0.0,0.0,84.64,845.0,408400.0,42.0,102.24,1023.0,508800.0,51.0,0.0,0.0,0.0,0.0,11.8,118.0,63750.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04,112.0,39600.0,6.0,0.0,0.0,0.0,0.0,4.77,48.0,28350.0,2.0
Dnipro,2024,2,62856,129834191.37,24049912.44,0.0,0.0,0.0,0.0,0.0,205.97,2032.0,1049000.0,108.0,109.0,15.58,157.0,94500.0,10.0,0.0,0.0,0.0,0.0,76.42,763.0,362750.0,38.0,88.84,858.0,473650.0,47.0,0.0,0.0,0.0,0.0,4.8,48.0,34650.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.559999999999999,158.0,55100.0,8.0,0.0,0.0,0.0,0.0,4.77,48.0,28350.0,2.0
Dnipro,2024,3,66305,146430476.95,24986356.84,0.0,0.0,0.0,0.0,0.0,239.07,2364.0,1686300.0,158.0,159.0,19.25,194.0,115400.0,12.0,0.0,0.0,0.0,0.0,78.46000000000001,783.0,581100.0,56.0,97.53,944.0,772000.0,66.0,0.0,0.0,0.0,0.0,9.0,90.0,53800.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06,305.0,135600.0,17.0,0.0,0.0,0.0,0.0,4.77,48.0,28400.0,2.0
Dnipro,2024,4,61998,141205654.95,22827519.28,0.0,0.0,0.0,0.0,0.0,161.59,1619.0,2275400.0,116.0,157.0,11.41,115.0,68700.0,7.0,0.0,0.0,0.0,0.0,64.66,645.0,1489500.0,97.0,59.03,591.0,564500.0,38.0,0.0,0.0,0.0,0.0,7.9,79.0,46600.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.819999999999999,161.0,75200.0,9.0,0.0,0.0,0.0,0.0,2.77,28.0,30900.0,1.0
Dnipro,2024,5,59989,134740088.73,24418743.6,0.0,0.0,0.0,0.0,0.0,178.56,1792.0,2054500.0,121.0,162.0,7.140000000000001,72.0,39100.0,4.0,0.0,0.0,0.0,0.0,62.88,630.0,1298100.0,90.0,71.83,718.0,551300.0,48.0,0.0,0.0,0.0,0.0,1.1,11.0,18100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.309999999999995,338.0,137300.0,17.0,2.3,23.0,10600.0,1.0,0.0,0.0,0.0,0.0
Dnipro,2024,6,61800,142537069.06,22026748.43,0.0,0.0,0.0,0.0,0.0,90.01,902.0,1021950.0,44.0,86.0,1.58,16.0,9500.0,1.0,0.0,0.0,0.0,0.0,38.51,384.0,746200.0,57.0,32.93,330.0,150300.0,16.0,0.0,0.0,0.0,0.0,1.1,11.0,18100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.889999999999999,161.0,51500.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46350.0,3.0
Dnipro,2024,7,68613,164075248.35999998,24487435.63,0.0,0.0,0.0,0.0,0.0,65.81,661.0,583300.0,33.0,55.0,11.89,120.0,54600.0,6.0,0.0,0.0,0.0,0.0,20.04,201.0,367900.0,31.0,24.759999999999998,248.0,104500.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,92.0,25400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30900.0,2.0
Dnipro,2024,8,72174,158582356.28,26722733.52,0.0,0.0,0.0,0.0,0.0,144.1,1446.0,1145900.0,66.0,98.0,13.42,135.0,64100.0,7.0,0.0,0.0,0.0,0.0,60.16,602.0,765400.0,59.0,47.33,474.0,197700.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.419999999999998,207.0,68900.0,9.0,0.0,0.0,0.0,0.0,2.77,28.0,49800.0,3.0
Dnipro,2024,9,70180,157855439.76,33991726.54,0.0,0.0,0.0,0.0,0.0,76.47999999999999,770.0,800900.0,37.0,67.0,8.459999999999999,86.0,39200.0,4.0,0.0,0.0,0.0,0.0,29.54,296.0,600100.0,45.0,18.72,188.0,87000.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.759999999999998,200.0,74600.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnipro,2024,10,68936,152472884.04,26552972.51,0.0,0.0,0.0,0.0,0.0,71.97,725.0,1083300.0,88.0,111.0,8.58,87.0,78550.0,8.0,0.0,0.0,0.0,0.0,24.5,245.0,619500.0,59.0,17.59,177.0,208350.0,23.0,0.0,0.0,0.0,0.0,0.9,9.0,19650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,207.0,141800.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15450.0,1.0
Dnipro,2024,11,71007,169082527.37,30636964.24,0.0,0.0,0.0,0.0,0.0,78.06,788.0,1719000.0,130.0,169.0,6.199999999999999,63.0,105400.0,11.0,0.0,0.0,0.0,0.0,35.96,362.0,970500.0,85.0,16.22,163.0,497950.0,55.0,0.0,0.0,0.0,0.0,1.6,16.0,10200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,184.0,119500.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15450.0,1.0
Dnipro,2024,12,101165,283689842.2,82019974.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770350.0,93.0,93.0,0.0,0.0,85050.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,216700.0,29.0,0.0,0.0,419550.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39600.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9450.0,1.0
Dnipro,2025,1,64064,135053711.73,21048743.1,0.0,0.0,0.0,0.0,0.0,218.46,2186.0,1067800.0,109.0,110.0,3.9699999999999998,40.0,18900.0,2.0,0.0,0.0,0.0,0.0,84.64,845.0,408400.0,42.0,102.24,1023.0,508800.0,51.0,0.0,0.0,0.0,0.0,11.8,118.0,63750.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04,112.0,39600.0,6.0,0.0,0.0,0.0,0.0,4.77,48.0,28350.0,2.0
Dnipro,2025,2,59140,131975020.7,22342106.85,0.0,0.0,0.0,0.0,0.0,205.97,2032.0,1049000.0,108.0,109.0,15.58,157.0,94500.0,10.0,0.0,0.0,0.0,0.0,76.42,763.0,362750.0,38.0,88.84,858.0,473650.0,47.0,0.0,0.0,0.0,0.0,4.8,48.0,34650.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.559999999999999,158.0,55100.0,8.0,0.0,0.0,0.0,0.0,4.77,48.0,28350.0,2.0
Dnipro,2025,3,4127,9516683.47,1778589.78,0.0,0.0,0.0,0.0,0.0,239.07,2364.0,1686300.0,158.0,159.0,19.25,194.0,115400.0,12.0,0.0,0.0,0.0,0.0,78.46000000000001,783.0,581100.0,56.0,97.53,944.0,772000.0,66.0,0.0,0.0,0.0,0.0,9.0,90.0,53800.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06,305.0,135600.0,17.0,0.0,0.0,0.0,0.0,4.77,48.0,28400.0,2.0
Ivano-Frankivsk,2023,1,46370,62715908.65,7946925.53,13.36,20.0,6400.0,2.0,2.0,215.03,337.0,194700.0,27.0,30.0,47.33,70.0,35500.0,5.0,0.0,0.0,0.0,0.0,53.09,80.0,49000.0,8.0,0.0,0.0,0.0,0.0,114.61,187.0,110200.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,2,42603,59351928.11,9754073.01,0.0,0.0,6400.0,2.0,2.0,181.27,276.0,181200.0,24.0,27.0,63.25,96.0,49700.0,7.0,0.0,0.0,0.0,0.0,32.760000000000005,50.0,35500.0,5.0,0.0,0.0,0.0,0.0,85.25999999999999,130.0,96000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,3,45639,62638896.55,11443833.209999999,0.0,0.0,6400.0,2.0,2.0,188.27,300.0,201800.0,28.0,31.0,36.18,55.0,28400.0,4.0,0.0,0.0,0.0,0.0,55.49,85.0,63200.0,10.0,0.0,0.0,0.0,0.0,96.6,160.0,110200.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,4,44373,63624962.95,11560392.68,0.0,0.0,7500.0,2.0,2.0,227.51,347.0,270900.0,31.0,34.0,27.07,41.0,25650.0,3.0,0.0,0.0,0.0,0.0,103.85000000000001,159.0,127200.0,16.0,0.0,0.0,0.0,0.0,96.59,147.0,118050.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,5,43262,60971183.62,11954670.4,0.0,0.0,7500.0,2.0,2.0,150.53,243.0,208700.0,22.0,26.0,27.07,41.0,25650.0,3.0,0.0,0.0,0.0,0.0,38.190000000000005,59.0,51300.0,6.0,0.0,0.0,0.0,0.0,85.27,143.0,126600.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5150.0,1.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,6,43830,65478542.39,14356221.32,15.02,22.0,6400.0,2.0,2.0,230.54,347.0,245000.0,32.0,40.0,9.49,14.0,7100.0,1.0,0.0,0.0,0.0,0.0,68.1,103.0,82400.0,16.0,0.0,0.0,0.0,0.0,123.45,186.0,121950.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,44.0,33550.0,5.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,7,45400,70810339.41,12716447.85,15.02,22.0,6400.0,2.0,2.0,206.94,312.0,205100.0,28.0,31.0,9.49,14.0,7100.0,1.0,0.0,0.0,0.0,0.0,53.81,82.0,52200.0,9.0,0.0,0.0,0.0,0.0,114.14,172.0,117400.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,44.0,28400.0,4.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,8,42923,66069510.76,11172622.540000001,15.02,22.0,6400.0,2.0,2.0,221.51,347.0,238400.0,31.0,36.0,17.4,39.0,28400.0,4.0,0.0,0.0,0.0,0.0,67.14,102.0,71300.0,12.0,0.0,0.0,0.0,0.0,114.14,172.0,117400.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,34.0,21300.0,3.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,9,42361,64916468.63,13832244.629999999,15.02,22.0,6400.0,2.0,2.0,208.68,327.0,241100.0,28.0,37.0,7.9,12.0,14200.0,2.0,0.0,0.0,0.0,0.0,61.82,107.0,95300.0,16.0,0.0,0.0,0.0,0.0,115.85,174.0,110300.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,34.0,21300.0,3.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,10,40975,61529173.31,9969281.57,15.02,22.0,6400.0,2.0,2.0,177.96,268.0,236400.0,24.0,35.0,4.67,7.0,21300.0,3.0,0.0,0.0,0.0,0.0,41.43,63.0,83500.0,13.0,0.0,0.0,0.0,0.0,109.03,164.0,110300.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,34.0,21300.0,3.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,11,41591,66076510.089999996,12189095.14,13.36,20.0,6400.0,2.0,2.0,260.78,391.0,296300.0,31.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.12,208.0,171800.0,27.0,0.0,0.0,0.0,0.0,109.03999999999999,163.0,110300.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,20.0,14200.0,2.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2023,12,51478,97159091.71,25736218.91,16.0,24.0,6400.0,2.0,2.0,316.39,477.0,247800.0,36.0,36.0,44.6,67.0,35500.0,5.0,0.0,0.0,0.0,0.0,123.03,186.0,98700.0,15.0,0.0,0.0,0.0,0.0,130.1,196.0,99400.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66,28.0,14200.0,2.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,1,39256,58829156.13,10019772.13,13.36,20.0,6400.0,2.0,2.0,215.03,337.0,194700.0,27.0,30.0,47.33,70.0,35500.0,5.0,0.0,0.0,0.0,0.0,53.09,80.0,49000.0,8.0,0.0,0.0,0.0,0.0,114.61,187.0,110200.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,2,38939,59466946.300000004,12505619.9,0.0,0.0,6400.0,2.0,2.0,181.27,276.0,181200.0,24.0,27.0,63.25,96.0,49700.0,7.0,0.0,0.0,0.0,0.0,32.760000000000005,50.0,35500.0,5.0,0.0,0.0,0.0,0.0,85.25999999999999,130.0,96000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,3,42783,68031936.46,13478697.61,0.0,0.0,6400.0,2.0,2.0,188.27,300.0,201800.0,28.0,31.0,36.18,55.0,28400.0,4.0,0.0,0.0,0.0,0.0,55.49,85.0,63200.0,10.0,0.0,0.0,0.0,0.0,96.6,160.0,110200.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,4,40234,64433645.52,12897072.57,0.0,0.0,7500.0,2.0,2.0,227.51,347.0,270900.0,31.0,34.0,27.07,41.0,25650.0,3.0,0.0,0.0,0.0,0.0,103.85000000000001,159.0,127200.0,16.0,0.0,0.0,0.0,0.0,96.59,147.0,118050.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,5,40308,64119073.65,13006641.44,0.0,0.0,7500.0,2.0,2.0,150.53,243.0,208700.0,22.0,26.0,27.07,41.0,25650.0,3.0,0.0,0.0,0.0,0.0,38.190000000000005,59.0,51300.0,6.0,0.0,0.0,0.0,0.0,85.27,143.0,126600.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5150.0,1.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,6,39651,66296820.34,12683333.94,15.02,22.0,6400.0,2.0,2.0,230.54,347.0,245000.0,32.0,40.0,9.49,14.0,7100.0,1.0,0.0,0.0,0.0,0.0,68.1,103.0,82400.0,16.0,0.0,0.0,0.0,0.0,123.45,186.0,121950.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,44.0,33550.0,5.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,7,42150,68603271.8,12497273.68,15.02,22.0,6400.0,2.0,2.0,206.94,312.0,205100.0,28.0,31.0,9.49,14.0,7100.0,1.0,0.0,0.0,0.0,0.0,53.81,82.0,52200.0,9.0,0.0,0.0,0.0,0.0,114.14,172.0,117400.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,44.0,28400.0,4.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,8,43630,72443030.94,14112914.64,15.02,22.0,6400.0,2.0,2.0,221.51,347.0,238400.0,31.0,36.0,17.4,39.0,28400.0,4.0,0.0,0.0,0.0,0.0,67.14,102.0,71300.0,12.0,0.0,0.0,0.0,0.0,114.14,172.0,117400.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,34.0,21300.0,3.0,0.0,0.0,0.0,0.0
Ivano-Frankivsk,2024,9,42161,72324570.89,16956082.97,15.02,22.0,6400.0,2.0,2.0,208.68,327.0,241100.0,28.0,37.0,7.9,12.0,14200.0,2.0,0.0,0.0,0.0,0.0,61.82,107.0,95300.0,16.0,0.0,0.0,0.0,0.0,115.85,174.0,110300.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,34.0,21300.0,3.0,0.0,0.0,0.0,0.0
